stock_item_key,stock_item,color,selling_package,buying_package,size_val,lead_time_days,quantity_per_outer,is_chiller_stock,tax_rate,unit_price,recommended_retail_price,typical_weight_per_unit,tk_stock_item,_version,date_from,date_to,recommended_retail_Price,typical_Weight_Per_Unit
175,Developer joke mug - there are 10 types of people in the world (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,174,1,1900-01-01,2021-11-20,,
176,Developer joke mug - there are 10 types of people in the world (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,175,1,1900-01-01,2021-11-20,,
177,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,176,1,1900-01-01,2021-11-20,,
178,Developer joke mug - understanding recursion requires understanding recursion (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,177,1,1900-01-01,2021-11-20,,
179,Developer joke mug - (hip- hip- array) (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,178,1,1900-01-01,2021-11-20,,
180,Developer joke mug - (hip- hip- array) (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,179,1,1900-01-01,2021-11-20,,
181,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,180,1,1900-01-01,2021-11-20,,
182,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,181,1,1900-01-01,2021-11-20,,
183,Developer joke mug - when your hammer is C++ (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,182,1,1900-01-01,2021-11-20,,
184,Developer joke mug - when your hammer is C++ (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,183,1,1900-01-01,2021-11-20,,
185,Developer joke mug - fun was unexpected at this time (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,184,1,1900-01-01,2021-11-20,,
186,Developer joke mug - fun was unexpected at this time (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,185,1,1900-01-01,2021-11-20,,
187,Developer joke mug - that's a hardware problem (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,186,1,1900-01-01,2021-11-20,,
188,Developer joke mug - that's a hardware problem (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,187,1,1900-01-01,2021-11-20,,
189,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,188,1,1900-01-01,2021-11-20,,
190,Developer joke mug - Oct 31 = Dec 25 (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,189,1,1900-01-01,2021-11-20,,
191,DBA joke mug - two types of DBAs (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,190,1,1900-01-01,2021-11-20,,
192,DBA joke mug - two types of DBAs (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,191,1,1900-01-01,2021-11-20,,
193,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,192,1,1900-01-01,2021-11-20,,
194,DBA joke mug - SELECT caffeine FROM mug (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,193,1,1900-01-01,2021-11-20,,
195,DBA joke mug - I will get you in order (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,194,1,1900-01-01,2021-11-20,,
196,DBA joke mug - I will get you in order (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,195,1,1900-01-01,2021-11-20,,
197,DBA joke mug - it depends (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,196,1,1900-01-01,2021-11-20,,
198,DBA joke mug - it depends (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,197,1,1900-01-01,2021-11-20,,
199,DBA joke mug - you might be a DBA if (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,198,1,1900-01-01,2021-11-20,,
200,DBA joke mug - you might be a DBA if (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,199,1,1900-01-01,2021-11-20,,
201,DBA joke mug - daaaaaa-ta (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,200,1,1900-01-01,2021-11-20,,
202,DBA joke mug - daaaaaa-ta (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,201,1,1900-01-01,2021-11-20,,
203,DBA joke mug - mind if I join you? (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,202,1,1900-01-01,2021-11-20,,
204,DBA joke mug - mind if I join you? (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,203,1,1900-01-01,2021-11-20,,
205,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,204,1,1900-01-01,2021-11-20,,
206,USB food flash drive - fortune cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,205,1,1900-01-01,2021-11-20,,
207,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,206,1,1900-01-01,2021-11-20,,
208,USB food flash drive - donut,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,207,1,1900-01-01,2021-11-20,,
209,USB food flash drive - cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,208,1,1900-01-01,2021-11-20,,
210,USB food flash drive - chocolate bar,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,209,1,1900-01-01,2021-11-20,,
211,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,210,1,1900-01-01,2021-11-20,,
212,USB food flash drive - dim sum 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,211,1,1900-01-01,2021-11-20,,
213,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,212,1,1900-01-01,2021-11-20,,
214,USB food flash drive - hot dog,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,213,1,1900-01-01,2021-11-20,,
215,USB food flash drive - hamburger,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,214,1,1900-01-01,2021-11-20,,
216,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,215,1,1900-01-01,2021-11-20,,
217,Office cube periscope (Black),Black,Each,Carton,Unknown,14,10,False,14.0,18.5,27.66,0.25,216,1,1900-01-01,2021-11-20,,
218,USB rocket launcher (Gray),Gray,Each,Each,Unknown,14,1,False,14.0,25.0,37.38,0.3,217,1,1900-01-01,2021-11-20,,
219,USB missile launcher (Green),Unknown,Each,Each,Unknown,14,1,False,14.0,25.0,37.38,0.3,218,1,1900-01-01,2021-11-20,,
220,Novelty chilli chocolates 500g,Unknown,Bag,Carton,500g,3,12,True,3.0,14.5,20.74,0.5,219,1,1900-01-01,2021-11-20,,
221,Novelty chilli chocolates 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,220,1,1900-01-01,2021-11-20,,
222,Chocolate echidnas 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,221,1,1900-01-01,2021-11-20,,
223,Chocolate beetles 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,222,1,1900-01-01,2021-11-20,,
224,Chocolate sharks 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,223,1,1900-01-01,2021-11-20,,
225,Chocolate frogs 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,224,1,1900-01-01,2021-11-20,,
226,White chocolate moon rocks 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,225,1,1900-01-01,2021-11-20,,
227,White chocolate snow balls 250g,Unknown,Bag,Carton,250g,3,24,True,3.0,8.55,12.23,0.25,226,1,1900-01-01,2021-11-20,,
228,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Each,Each,1/50 scale,14,1,False,14.0,45.0,67.28,1.8,227,1,1900-01-01,2021-11-20,,
229,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Each,Each,1/50 scale,14,1,False,14.0,30.0,44.85,1.7,228,1,1900-01-01,2021-11-20,,
230,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Each,Each,1/50 scale,14,1,False,14.0,30.0,44.85,1.7,229,1,1900-01-01,2021-11-20,,
231,RC toy sedan car with remote control (Pink) 1/50 scale,Unknown,Each,Each,1/50 scale,14,1,False,14.0,25.0,37.38,1.5,230,1,1900-01-01,2021-11-20,,
232,RC toy sedan car with remote control (Yellow) 1/50 scale,Yellow,Each,Each,1/50 scale,14,1,False,14.0,25.0,37.38,1.5,231,1,1900-01-01,2021-11-20,,
233,RC toy sedan car with remote control (Green) 1/50 scale,Unknown,Each,Each,1/50 scale,14,1,False,14.0,25.0,37.38,1.5,232,1,1900-01-01,2021-11-20,,
234,RC toy sedan car with remote control (Blue) 1/50 scale,Blue,Each,Each,1/50 scale,14,1,False,14.0,25.0,37.38,1.5,233,1,1900-01-01,2021-11-20,,
235,RC toy sedan car with remote control (Red) 1/50 scale,Red,Each,Each,1/50 scale,14,1,False,14.0,25.0,37.38,1.5,234,1,1900-01-01,2021-11-20,,
236,RC toy sedan car with remote control (Black) 1/50 scale,Black,Each,Each,1/50 scale,14,1,False,14.0,25.0,37.38,1.5,235,1,1900-01-01,2021-11-20,,
237,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,236,1,1900-01-01,2021-11-20,,
238,USB food flash drive - fortune cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,237,1,1900-01-01,2021-11-20,,
239,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,238,1,1900-01-01,2021-11-20,,
240,USB food flash drive - donut,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,239,1,1900-01-01,2021-11-20,,
241,USB food flash drive - cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,240,1,1900-01-01,2021-11-20,,
242,USB food flash drive - chocolate bar,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,241,1,1900-01-01,2021-11-20,,
243,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,242,1,1900-01-01,2021-11-20,,
244,USB food flash drive - dim sum 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,243,1,1900-01-01,2021-11-20,,
245,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,244,1,1900-01-01,2021-11-20,,
246,USB food flash drive - hot dog,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,245,1,1900-01-01,2021-11-20,,
247,USB food flash drive - hamburger,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,246,1,1900-01-01,2021-11-20,,
248,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,247,1,1900-01-01,2021-11-20,,
249,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,248,1,1900-01-01,2021-11-20,,
250,IT joke mug - hardware: part of the computer that can be kicked (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,249,1,1900-01-01,2021-11-20,,
251,IT joke mug - that behavior is by design (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,250,1,1900-01-01,2021-11-20,,
252,IT joke mug - that behavior is by design (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,251,1,1900-01-01,2021-11-20,,
253,IT joke mug - keyboard not found � press F1 to continue (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,252,1,1900-01-01,2021-11-20,,
254,IT joke mug - keyboard not found � press F1 to continue (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,253,1,1900-01-01,2021-11-20,,
255,Developer joke mug - old C developers never die (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,254,1,1900-01-01,2021-11-20,,
256,Developer joke mug - old C developers never die (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,255,1,1900-01-01,2021-11-20,,
257,Developer joke mug - this code was generated by a tool (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,256,1,1900-01-01,2021-11-20,,
258,Developer joke mug - this code was generated by a tool (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,257,1,1900-01-01,2021-11-20,,
259,Developer joke mug - a foo walks into a bar (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,258,1,1900-01-01,2021-11-20,,
260,Developer joke mug - a foo walks into a bar (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,259,1,1900-01-01,2021-11-20,,
261,Developer joke mug - there are 10 types of people in the world (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,260,1,1900-01-01,2021-11-20,,
262,Developer joke mug - there are 10 types of people in the world (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,261,1,1900-01-01,2021-11-20,,
263,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,262,1,1900-01-01,2021-11-20,,
264,Developer joke mug - understanding recursion requires understanding recursion (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,263,1,1900-01-01,2021-11-20,,
265,Developer joke mug - (hip- hip- array) (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,264,1,1900-01-01,2021-11-20,,
266,Developer joke mug - (hip- hip- array) (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,265,1,1900-01-01,2021-11-20,,
267,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,266,1,1900-01-01,2021-11-20,,
268,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,267,1,1900-01-01,2021-11-20,,
269,Developer joke mug - when your hammer is C++ (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,268,1,1900-01-01,2021-11-20,,
270,Developer joke mug - when your hammer is C++ (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,269,1,1900-01-01,2021-11-20,,
271,Developer joke mug - fun was unexpected at this time (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,270,1,1900-01-01,2021-11-20,,
272,Developer joke mug - fun was unexpected at this time (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,271,1,1900-01-01,2021-11-20,,
273,Developer joke mug - that's a hardware problem (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,272,1,1900-01-01,2021-11-20,,
274,Developer joke mug - that's a hardware problem (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,273,1,1900-01-01,2021-11-20,,
275,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,274,1,1900-01-01,2021-11-20,,
276,Developer joke mug - Oct 31 = Dec 25 (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,275,1,1900-01-01,2021-11-20,,
277,DBA joke mug - two types of DBAs (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,276,1,1900-01-01,2021-11-20,,
278,DBA joke mug - two types of DBAs (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,277,1,1900-01-01,2021-11-20,,
279,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,278,1,1900-01-01,2021-11-20,,
280,DBA joke mug - SELECT caffeine FROM mug (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,279,1,1900-01-01,2021-11-20,,
281,DBA joke mug - I will get you in order (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,280,1,1900-01-01,2021-11-20,,
282,DBA joke mug - I will get you in order (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,281,1,1900-01-01,2021-11-20,,
283,DBA joke mug - it depends (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,282,1,1900-01-01,2021-11-20,,
284,DBA joke mug - it depends (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,283,1,1900-01-01,2021-11-20,,
285,DBA joke mug - you might be a DBA if (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,284,1,1900-01-01,2021-11-20,,
286,DBA joke mug - you might be a DBA if (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,285,1,1900-01-01,2021-11-20,,
287,DBA joke mug - daaaaaa-ta (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,286,1,1900-01-01,2021-11-20,,
288,DBA joke mug - daaaaaa-ta (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,287,1,1900-01-01,2021-11-20,,
289,DBA joke mug - mind if I join you? (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,288,1,1900-01-01,2021-11-20,,
290,DBA joke mug - mind if I join you? (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,289,1,1900-01-01,2021-11-20,,
291,USB rocket launcher (Gray),Steel Gray,Each,Each,Unknown,14,1,False,14.0,25.0,37.38,0.3,290,1,1900-01-01,2021-11-20,,
292,USB missile launcher (Green),Unknown,Each,Each,Unknown,14,1,False,14.0,25.0,37.38,0.3,291,1,1900-01-01,2021-11-20,,
293,Void fill 400 L bag (White) 400L,Unknown,Each,Each,400L,14,10,False,14.0,50.0,74.75,1.0,292,1,1900-01-01,2021-11-20,,
294,Void fill 300 L bag (White) 300L,Unknown,Each,Each,300L,14,10,False,14.0,37.5,56.06,0.75,293,1,1900-01-01,2021-11-20,,
295,Void fill 200 L bag (White) 200L,Unknown,Each,Each,200L,14,10,False,14.0,25.0,37.38,0.5,294,1,1900-01-01,2021-11-20,,
296,Void fill 100 L bag (White) 100L,Unknown,Each,Each,100L,14,10,False,14.0,12.5,18.69,0.25,295,1,1900-01-01,2021-11-20,,
297,Air cushion machine (Blue),Unknown,Each,Each,Unknown,20,1,False,20.0,1899.0,2839.01,10.0,296,1,1900-01-01,2021-11-20,,
298,Air cushion film 200mmx200mm 325m,Unknown,Each,Each,325m,14,1,False,14.0,90.0,134.55,6.0,297,1,1900-01-01,2021-11-20,,
299,Air cushion film 200mmx100mm 325m,Unknown,Each,Each,325m,14,1,False,14.0,87.0,130.07,5.0,298,1,1900-01-01,2021-11-20,,
300,Large  replacement blades 18mm,Unknown,Each,Each,18mm,14,10,False,14.0,4.3,6.43,0.8,299,1,1900-01-01,2021-11-20,,
301,Small 9mm replacement blades 9mm,Unknown,Each,Each,9mm,14,10,False,14.0,4.1,6.13,0.7,300,1,1900-01-01,2021-11-20,,
302,Packing knife with metal insert blade (Yellow) 18mm,Unknown,Each,Each,18mm,14,5,False,14.0,2.4,3.59,0.5,301,1,1900-01-01,2021-11-20,,
303,Packing knife with metal insert blade (Yellow) 9mm,Unknown,Each,Each,9mm,14,5,False,14.0,1.89,2.83,0.5,302,1,1900-01-01,2021-11-20,,
304,Permanent marker red 5mm nib (Red) 5mm,Unknown,Each,Each,5mm,14,12,False,14.0,2.7,4.04,0.1,303,1,1900-01-01,2021-11-20,,
305,Permanent marker blue 5mm nib (Blue) 5mm,Unknown,Each,Each,5mm,14,12,False,14.0,2.7,4.04,0.1,304,1,1900-01-01,2021-11-20,,
306,Permanent marker black 5mm nib (Black) 5mm,Unknown,Each,Each,5mm,14,12,False,14.0,2.7,4.04,0.1,305,1,1900-01-01,2021-11-20,,
307,Tape dispenser (Blue),Unknown,Each,Each,Unknown,20,10,False,20.0,32.0,47.84,1.0,306,1,1900-01-01,2021-11-20,,
308,Tape dispenser (Red),Unknown,Each,Each,Unknown,20,10,False,20.0,32.0,47.84,1.0,307,1,1900-01-01,2021-11-20,,
309,Tape dispenser (Black),Unknown,Each,Each,Unknown,20,10,False,20.0,32.0,47.84,1.0,308,1,1900-01-01,2021-11-20,,
310,Red and white urgent  heavy despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,309,1,1900-01-01,2021-11-20,,
311,Red and white urgent despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,310,1,1900-01-01,2021-11-20,,
312,Black and yellow heavy despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,311,1,1900-01-01,2021-11-20,,
313,Black and yellow heavy despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,312,1,1900-01-01,2021-11-20,,
314,Black and orange this way up despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,313,1,1900-01-01,2021-11-20,,
315,Black and orange this way up despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,314,1,1900-01-01,2021-11-20,,
316,Black and orange handle with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,315,1,1900-01-01,2021-11-20,,
317,Black and orange handle with care despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,316,1,1900-01-01,2021-11-20,,
318,Black and orange glass with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,317,1,1900-01-01,2021-11-20,,
319,Black and orange glass with care despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,318,1,1900-01-01,2021-11-20,,
320,Black and orange fragile despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,36,False,14.0,4.1,6.13,0.7,319,1,1900-01-01,2021-11-20,,
321,Black and orange fragile despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,36,False,14.0,3.7,5.53,0.5,320,1,1900-01-01,2021-11-20,,
322,Clear packaging tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,20,False,14.0,3.5,5.23,0.7,321,1,1900-01-01,2021-11-20,,
323,Clear packaging tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,26,False,14.0,2.9,4.34,0.5,322,1,1900-01-01,2021-11-20,,
324,3 kg Courier post bag (White) 300x190x95mm,Unknown,Each,Each,300x190x95mm,14,25,False,14.0,0.66,0.99,0.1,323,1,1900-01-01,2021-11-20,,
325,Express post box 5kg (White) 350x280x130mm,Unknown,Each,Each,350x280x130mm,14,25,False,14.0,0.95,1.42,0.2,324,1,1900-01-01,2021-11-20,,
326,Shipping carton (Brown) 457x457x457mm,Unknown,Each,Each,457x457x457mm,14,25,False,14.0,2.1,3.14,0.4,325,1,1900-01-01,2021-11-20,,
327,Shipping carton (Brown) 356x356x279mm,Unknown,Each,Each,356x356x279mm,14,25,False,14.0,2.04,3.05,0.3,326,1,1900-01-01,2021-11-20,,
328,Shipping carton (Brown) 305x305x305mm,Unknown,Each,Each,305x305x305mm,14,25,False,14.0,3.5,5.23,0.3,327,1,1900-01-01,2021-11-20,,
329,Shipping carton (Brown) 480x270x320mm,Unknown,Each,Each,480x270x320mm,14,25,False,14.0,2.74,4.1,0.4,328,1,1900-01-01,2021-11-20,,
330,Shipping carton (Brown) 457x279x279mm,Unknown,Each,Each,457x279x279mm,14,25,False,14.0,1.28,1.91,0.4,329,1,1900-01-01,2021-11-20,,
331,Shipping carton (Brown) 356x229x229mm,Unknown,Each,Each,356x229x229mm,14,25,False,14.0,1.14,1.7,0.4,330,1,1900-01-01,2021-11-20,,
332,Shipping carton (Brown) 279x254x217mm,Unknown,Each,Each,279x254x217mm,14,25,False,14.0,1.11,1.66,0.3,331,1,1900-01-01,2021-11-20,,
333,Shipping carton (Brown) 229x229x229mm,Unknown,Each,Each,229x229x229mm,14,25,False,14.0,1.05,1.57,0.3,332,1,1900-01-01,2021-11-20,,
334,Shipping carton (Brown) 500x310x310mm,Unknown,Each,Each,500x310x310mm,14,25,False,14.0,2.55,3.81,0.4,333,1,1900-01-01,2021-11-20,,
335,Shipping carton (Brown) 413x285x187mm,Unknown,Each,Each,413x285x187mm,14,25,False,14.0,1.05,1.57,0.3,334,1,1900-01-01,2021-11-20,,
336,Bubblewrap dispenser (Red) 1.5m,Red,Each,Each,1.5m,14,1,False,14.0,240.0,358.8,10.0,335,1,1900-01-01,2021-11-20,,
337,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,1.5m,14,1,False,14.0,240.0,358.8,10.0,336,1,1900-01-01,2021-11-20,,
338,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,1.5m,14,1,False,14.0,240.0,358.8,10.0,337,1,1900-01-01,2021-11-20,,
